murray_a._hard tomic_b._hard 1.09 7.69
federer_r._hard berdych_t._hard 1.17 5.15
djokovic_n._hard nishikori_k._hard 1.14 5.84
murray_a._hard ferrer_d._hard 1.18 4.92
raonic_m._hard monfils_g._hard 1.35 3.22
djokovic_n._hard federer_r._hard 1.32 3.41
murray_a._hard raonic_m._hard 1.36 3.19
djokovic_n._hard murray_a._hard 1.19 4.92
zverev_a._hard vanni_l._hard 1.41 2.83
baghdatis_m._hard lacko_l._hard 1.44 2.71
daniel_t._hard istomin_d._hard 2.65 1.46
bemelmans_r._hard sousa_j._hard 4.35 1.2
struff_j.l._hard mahut_n._hard 2.22 1.64
mathieu_p.h._hard ymer_e._hard 1.46 2.66
de_schepper_k._hard basilashvili_n._hard 1.42 2.79
berrer_m._hard coric_b._hard 3.06 1.37
brown_d._hard darcis_s._hard 1.67 2.17
gulbis_e._hard halys_q._hard 1.5 2.54
millman_j._hard benneteau_j._hard 1.61 2.29
roger-vasselin_e._hard monfils_g._hard 4.98 1.16
berrer_m._hard de_schepper_k._hard 1.71 2.11
baghdatis_m._hard daniel_t._hard 1.42 2.83
gasquet_r._hard gulbis_e._hard 1.48 2.61
zverev_a._hard cilic_m._hard 4.43 1.2
bemelmans_r._hard struff_j.l._hard 2.53 1.51
brown_d._hard simon_g._hard 4.47 1.19
mathieu_p.h._hard paire_b._hard 2.75 1.44
millman_j._hard roger-vasselin_e._hard 2 1.78
zverev_a._hard berrer_m._hard 1.51 2.52
mathieu_p.h._hard millman_j._hard 1.79 2.01
gasquet_r._hard baghdatis_m._hard 1.43 2.78
brown_d._hard bemelmans_r._hard 1.61 2.3
mathieu_p.h._hard zverev_a._hard 1.99 1.8
gasquet_r._hard brown_d._hard 1.26 3.82
gasquet_r._hard mathieu_p.h._hard 1.26 3.88
carreno-busta_p._clay dutra_silva_r._clay 1.35 3.12
carballes_baena_r._clay krajicek_a._clay 1.47 2.65
montanes_a._clay kovalik_j._clay 1.92 1.85
cervantes_i._clay riba_p._clay 1.39 2.91
olivo_r._clay gonzalez_a._clay 1.64 2.21
falla_a._clay lapentti_g._clay 1.46 2.66
ramos-vinolas_a._clay lajovic_d._clay 1.48 2.6
ramirez_hidalgo_r._clay zeballos_h._clay 4.3 1.21
martin_a._clay granollers-pujol_m._clay 3.18 1.34
estrella_v._clay pella_g._clay 2.38 1.56
lorenzi_p._clay escobar_g._clay 1.11 6.4
souza_j._clay arguello_f._clay 1.92 1.86
carreno-busta_p._clay cervantes_i._clay 1.35 3.15
bellucci_t._clay montanes_a._clay 1.28 3.6
lorenzi_p._clay falla_a._clay 1.41 2.82
tomic_b._clay carballes_baena_r._clay 1.49 2.59
estrella_v._clay martin_a._clay 1.44 2.72
ramos-vinolas_a._clay ramirez_hidalgo_r._clay 1.21 4.21
olivo_r._clay verdasco_f._clay 3.02 1.37
lopez_f._clay souza_j._clay 1.39 2.96
bellucci_t._clay carreno-busta_p._clay 1.6 2.3
lorenzi_p._clay tomic_b._clay 2 1.78
estrella_v._clay olivo_r._clay 1.56 2.39
ramos-vinolas_a._clay lopez_f._clay 2.48 1.53
bellucci_t._clay lorenzi_p._clay 1.56 2.41
estrella_v._clay ramos-vinolas_a._clay 2.52 1.52
estrella_v._clay bellucci_t._clay 2.48 1.53
rosol_l._hard haase_r._hard 1.44 2.71
basic_m._hard bhambri_y._hard 1.45 2.69
klizan_m._hard lazov_a._hard 1.06 9.08
copil_m._hard chung_h._hard 2.74 1.43
de_bakker_t._hard ebden_m._hard 1.42 2.8
dzumhur_d._hard vesely_j._hard 2.81 1.42
kohlschreiber_p._hard stakhovsky_s._hard 1.3 3.46
muller_g._hard jaziri_m._hard 1.23 4.09
krajinovic_f._hard ilhan_m._hard 2.12 1.7
mannarino_a._hard donskoy_e._hard 1.66 2.19
brands_d._hard fabbiano_t._hard 1.34 3.18
berankis_r._hard kuzmanov_d._hard 1.11 6.28
klizan_m._hard rosol_l._hard 2.54 1.5
garcia-lopez_g._hard basic_m._hard 1.37 2.98
seppi_a._hard de_bakker_t._hard 1.44 2.75
troicki_v._hard brands_d._hard 1.38 2.99
mannarino_a._hard copil_m._hard 1.53 2.45
bautista_r._hard krajinovic_f._hard 1.1 6.75
muller_g._hard berankis_r._hard 1.29 3.53
kohlschreiber_p._hard dzumhur_d._hard 1.14 5.39
bautista_r._hard mannarino_a._hard 1.27 3.7
muller_g._hard garcia-lopez_g._hard 1.88 1.9
troicki_v._hard kohlschreiber_p._hard 2.11 1.71
klizan_m._hard seppi_a._hard 3.02 1.37
bautista_r._hard muller_g._hard 1.49 2.59
troicki_v._hard klizan_m._hard 1.32 3.32
bautista_r._hard troicki_v._hard 2.52 1.51
almagro_n._clay montanes_a._clay 1.31 3.38
giraldo_s._clay cervantes_i._clay 1.67 2.17
schwartzman_d._clay dolgopolov_o._clay 2.62 1.47
mayer_l._clay pella_g._clay 1.48 2.62
cuevas_p._clay ramos-vinolas_a._clay 1.47 2.64
elias_g._clay munoz-de_la_nava_d._clay 1.78 2.01
olivo_r._clay bagnis_f._clay 2.6 1.48
delbonis_f._clay fognini_f._clay 2.55 1.5
lajovic_d._clay arguello_f._clay 1.42 2.8
lorenzi_p._clay andujar_p._clay 1.83 1.94
